pix,0.100000001490116,0.57321050684703,1.04642101220394,1.51963151756086,1.99284202291777,2.46605252827469,2.9392630336316,3.41247353898851,3.88568404434543,4.35889454970234,4.83210505505926,5.30531556041617,5.77852606577309,6.25173657113,6.72494707648691,7.19815758184383,7.67136808720074,8.14457859255766,8.61778909791457,9.09099960327148
0.001,0.296180963516235,-0.0849049091339111,-0.201997518539429,-0.251989603042603,-0.302432298660278,-0.366830587387085,-0.439580678939819,-0.509555101394653,-0.567525148391724,-0.609444141387939,-0.635955810546875,-0.650184631347656,-0.655773878097534,-0.65585207939148,-0.652737855911255,-0.648000240325928,-0.642638444900513,-0.637254476547241,-0.632192134857178,-0.627632617950439
0.053578947368421,-0.113516092300415,-0.567152500152588,-0.706899404525757,-0.756203413009644,-0.797355651855469,-0.847458124160767,-0.901503086090088,-0.949270725250244,-0.983205795288086,-1.00094127655029,-1.00419402122498,-0.996508598327637,-0.981554985046387,-0.962345361709595,-0.941070079803467,-0.919212102890015,-0.897725343704224,-0.877199649810791,-0.857984066009522,-0.84027099609375
0.106157894736842,-0.421422719955444,-0.971699953079224,-1.15793919563293,-1.22678470611572,-1.27802205085754,-1.33362698554993,-1.38981008529663,-1.43757176399231,-1.47093391418457,-1.48877120018005,-1.4933009147644,-1.48794078826904,-1.47591638565063,-1.45971488952637,-1.44104552268982,-1.42100501060486,-1.40026068687439,-1.37920951843262,-1.35809326171875,-1.33706879615784
0.158736842105263,-0.702412843704224,-1.35208487510681,-1.58814764022827,-1.67328214645386,-1.72786438465118,-1.78077220916748,-1.83077144622803,-1.87107372283936,-1.89789223670959,-1.91167879104614,-1.9153904914856,-1.91255962848663,-1.90619933605194,-1.89846909046173,-1.89073812961578,-1.88377690315247,-1.87795197963715,-1.87337553501129,-1.87001049518585,-1.86774063110352
0.211315789473684,-0.99296498298645,-1.75016212463379,-2.04966592788696,-2.15764999389648,-2.21743774414062,-2.26662802696228,-2.30751013755798,-2.33607816696167,-2.35100173950195,-2.35442066192627,-2.3501501083374,-2.3419988155365,-2.33295583724976,-2.32503437995911,-2.31942224502563,-2.31670904159546,-2.31709098815918,-2.32052516937256,-2.32683515548706,-2.33577871322632
0.263894736842105,-1.22859191894531,-2.10018110275269,-2.48245596885681,-2.62705993652344,-2.70180654525757,-2.75481820106506,-2.79256892204285,-2.8139808177948,-2.82010197639465,-2.81469678878784,-2.80249094963074,-2.7877368927002,-2.77360820770264,-2.76216292381287,-2.75455045700073,-2.7512629032135,-2.75235962867737,-2.75763010978699,-2.7667179107666,-2.77919411659241
0.316473684210526,-1.4470489025116,-2.43101477622986,-2.91297483444214,-3.10705041885376,-3.20608305931091,-3.27081656455994,-3.31242275238037,-3.33247661590576,-3.33388066291809,-3.32160019874573,-3.30110883712769,-3.27717399597168,-3.25338363647461,-3.23214340209961,-3.21487498283386,-3.20226049423218,-3.19445991516113,-3.1912899017334,-3.19236040115356,-3.19717049598694
0.369052631578947,-1.70095658302307,-2.77974700927734,-3.36788463592529,-3.61537718772888,-3.73917174339294,-3.81547141075134,-3.86105751991272,-3.87992548942566,-3.87616753578186,-3.85528826713562,-3.82305550575256,-3.78456473350525,-3.74387001991272,-3.70395994186401,-3.6668860912323,-3.63392424583435,-3.60574388504028,-3.58255553245544,-3.56424617767334,-3.55048847198486
0.421631578947368,-1.96401429176331,-3.10565853118896,-3.79618668556213,-4.09358549118042,-4.23543930053711,-4.31692838668823,-4.36198568344116,-4.37719869613647,-4.36742258071899,-4.33807373046875,-4.29457473754883,-4.24178791046143,-4.18381404876709,-4.12399005889893,-4.06495237350464,-4.00869083404541,-3.95661520957947,-3.90961766242981,-3.86815214157104,-3.83232045173645
0.474210526315789,-2.1909863948822,-3.36153888702393,-4.15048980712891,-4.49785804748535,-4.65433883666992,-4.73768043518066,-4.78087043762207,-4.7935733795166,-4.78132343292236,-4.74913501739502,-4.7016224861145,-4.64282703399658,-4.57624626159668,-4.50493335723877,-4.43158483505249,-4.35856246948242,-4.28787422180176,-4.2211389541626,-4.15956449508667,-4.10394620895386
0.526789473684211,-2.39113211631775,-3.56303882598877,-4.45044946670532,-4.85583734512329,-5.03039312362671,-5.11762571334839,-5.16169261932373,-5.17602157592773,-5.1670503616333,-5.13949632644653,-5.09716987609863,-5.04315328598022,-4.98001050949097,-4.91001605987549,-4.83532810211182,-4.75807666778564,-4.68036270141602,-4.60419368743897,-4.53139686584473,-4.46351909637451
0.579368421052632,-2.56169104576111,-3.71410822868347,-4.70109224319458,-5.17893838882446,-5.38121366500855,-5.47949314117432,-5.53139400482178,-5.55487060546875,-5.55757570266724,-5.54420137405396,-5.51803684234619,-5.48143100738525,-5.43610763549805,-5.38346147537231,-5.32479286193848,-5.26147270202637,-5.19502353668213,-5.12712860107422,-5.05956506729126,-4.99410247802734
0.631947368421053,-2.69270610809326,-3.80897545814514,-4.89263343811035,-5.45957183837891,-5.70239162445068,-5.82141494750977,-5.89006900787354,-5.93152523040772,-5.95478820800781,-5.96459197998047,-5.96380043029785,-5.95414066314697,-5.93658924102783,-5.9116702079773,-5.87970352172852,-5.8410062789917,-5.79603958129883,-5.74550819396973,-5.69040203094482,-5.63198184967041
0.684526315789474,-2.86199402809143,-3.92668962478638,-5.09362936019897,-5.75975894927979,-6.049485206604,-6.18999004364014,-6.27289390563965,-6.32732391357422,-6.36375427246094,-6.3870325088501,-6.39978790283203,-6.40345573425293,-6.39872264862061,-6.38581657409668,-6.36472368240356,-6.33536052703857,-6.29771232604981,-6.25195121765137,-6.19852542877197,-6.13821411132813
0.737105263157895,-3.09554362297058,-4.08004856109619,-5.29171562194824,-6.04524517059326,-6.36929321289063,-6.51327323913574,-6.59015464782715,-6.63660144805908,-6.66530323028564,-6.68175411224365,-6.68882751464844,-6.68811988830566,-6.68045902252197,-6.66617965698242,-6.64530086517334,-6.61766147613525,-6.58302688598633,-6.54118633270264,-6.49204635620117,-6.43571281433106
0.789684210526316,-3.24750852584839,-4.12876319885254,-5.3462700843811,-6.17986965179443,-6.53763103485107,-6.6817512512207,-6.74912643432617,-6.78521251678467,-6.80509901046753,-6.81479930877686,-6.81723308563232,-6.81395626068115,-6.80576515197754,-6.7929744720459,-6.77557849884033,-6.75335550308228,-6.72595119476318,-6.69294166564941,-6.6538987159729,-6.60845756530762
0.842263157894737,-3.28662919998169,-4.13618738174439,-5.35683187484741,-6.18532180786133,-6.59157180786133,-6.74574899673462,-6.81082010269165,-6.84263515472412,-6.85910034179688,-6.86680459976196,-6.86869525909424,-6.86626815795898,-6.86028385162354,-6.85105991363525,-6.83862113952637,-6.82278823852539,-6.80323266983032,-6.77952575683594,-6.75117015838623,-6.71764278411865
0.894842105263158,-3.28784874153137,-4.14542310714722,-5.36674570083618,-6.19825012207031,-6.59619569778442,-6.76859283447266,-6.83592987060547,-6.86654472351074,-6.88186025619507,-6.88924360275269,-6.89173364639282,-6.89079666137695,-6.88717365264893,-6.88120269775391,-6.87296009063721,-6.86234092712402,-6.84910678863525,-6.83291244506836,-6.81332874298096,-6.78986167907715
0.947421052631579,-3.28822853088379,-4.15466503143311,-5.37428442001343,-6.20817081451416,-6.60834672927856,-6.77567863464356,-6.84805011749268,-6.88871360778809,-6.89350175857544,-6.90081405639648,-6.90385341644287,-6.90407657623291,-6.90220737457275,-6.89859580993652,-6.89336204528809,-6.88647079467773,-6.87776947021484,-6.86701822280884,-6.8538932800293,-6.83800029754639
1,-3.30006007194519,-4.1660694026947,-5.38542064666748,-6.21419767379761,-6.61536628723145,-6.78459573745728,-6.85454273223877,-6.89608551025391,-6.90056896209717,-6.91774583816528,-6.91107749938965,-6.91202878952026,-6.9113073348999,-6.90926551818848,-6.90604829788208,-6.90167331695557,-6.89605712890625,-6.88904476165772,-6.88041210174561,-6.86987590789795
